,company_permalink,funding_round_permalink,funding_round_type,funding_round_code,funded_at,raised_amount_usd
25346,/organization/cvcertify,/funding-round/222318ed7971025325c7734a7409a757,angel,,08-10-2012,540000.0
25355,/organization/cvn-networks,/funding-round/0681ab17b2fab9923964b6f5bcebf078,angel,,30-10-2007,7000.0
25364,/organization/cwr-mobility,/funding-round/2d43b1cebc990decb652ece69c406f11,angel,,01-06-2009,
25407,/organization/cyberarts,/funding-round/444fb5d65803b54f6f01fa6d96541529,angel,,01-02-2004,3333000.0
25440,/organization/cyberith,/funding-round/f92dfbd05ea48352417ee813768f3074,angel,,01-06-2014,135000.0
25463,/organization/cybertimez,/funding-round/e3cf362be3725858b521c33945e9ddc6,angel,,16-02-2015,35000.0
25479,/organization/cycell,/funding-round/144bb83ff2d963d0fe2ec66f91fe3572,angel,,30-09-2011,934841.0
25568,/organization/cynny-inc,/funding-round/f1f13d001d09ef261e46bce0acb25b03,angel,,20-09-2014,3214813.0
25598,/organization/cyphoma,/funding-round/d17a249ae83b40315e0c08f9bd7f3ee1,angel,,01-01-2012,517560.0
25623,/organization/cytegic,/funding-round/0466cafa02a1f4475d5c81cca9fe2b48,angel,,21-10-2015,3000000.0
25713,/organization/cyvera,/funding-round/1d63fd6fdfe81e1e88a436dc5ada0afd,angel,,01-04-2012,
25723,/organization/d-a-m-good-media-limited,/funding-round/83d8ea3140bfca6b151f263703d426d8,angel,,01-01-2015,
25744,/organization/d-square-nv,/funding-round/960cf80f6d877d85f00a019bc3fa5f27,angel,,17-07-2008,713205.0
25769,/organization/d7-sounds-llc,/funding-round/d12ae7f2d7bf8ab22241209e6333378d,angel,,11-10-2015,25000.0
25797,/organization/dada-company,/funding-round/5daa19d8b76f6669518796b3a8ca477f,angel,,15-05-2015,102586.0
25817,/organization/dadwilldoit,/funding-round/0ea2a5dba7655a79139379bb383b4699,angel,,04-06-2010,1093117.0
25852,/organization/dailybooth,/funding-round/cf71e5866cb2b16deff35cdfc9a67d80,angel,,19-10-2009,1000000.0
25861,/organization/dailyevent,/funding-round/bff0ed70fe79a12f7662277b6526325f,angel,,01-12-2013,100000.0
25875,/organization/dailyworth,/funding-round/0c7b645f608b604cc7c37f5559464e50,angel,,05-01-2012,2000000.0
25888,/organization/daixe,/funding-round/a22f5643253c6f44a11de6865d0ff97e,angel,,01-07-2009,20000.0
25913,/organization/dalia-research,/funding-round/0b13ae73b77f8b5140180bc21f88bd84,angel,,31-05-2014,
25936,/organization/dancejam,/funding-round/108182e32e0d3e075497bc1fda655e10,angel,,01-05-2007,1000000.0
25958,/organization/danger-room-gaming,/funding-round/b6887cd6bfd76b340da998e5d2fa3cd9,angel,,01-12-2009,300000.0
25963,/organization/danlan-website,/funding-round/354b048e65d96072fc205671646ec515,angel,,01-04-2013,162364.0
25964,/organization/danlan-website,/funding-round/fef63a80979887f6471e0ec68710bcee,angel,,01-08-2013,487092.0
25982,/organization/daoxila-com,/funding-round/f38691e4b5b82a3348f1b505b9222f97,angel,,01-09-2012,
26009,/organization/daric,/funding-round/7ce7faddd99ba66eedd89087017f69e2,angel,,01-01-2012,
26013,/organization/dark-gateway-games,/funding-round/0c0ce5dd376176ca7a6affa8b7de1b47,angel,,01-01-2015,
26033,/organization/darwin-marketing,/funding-round/0b8011d8a491c006df2408654796cd5d,angel,,01-01-2008,545000.0
26038,/organization/dasdak,/funding-round/979cdf05a8d9153dd0c933e6d55f3391,angel,,01-04-2011,150000.0
26045,/organization/dash-hudson,/funding-round/ab9ddc8da8974ed0e7477fd8e6cacba7,angel,,10-07-2014,155000.0
26078,/organization/dastrong,/funding-round/bab556aa7bb4ae8adce6386487d9ab09,angel,,02-09-2015,300000.0
26096,/organization/data-expedition,/funding-round/d021c44704aa2a7575b288a06bf4593d,angel,,01-01-2006,
26103,/organization/data-minded-solutions,/funding-round/460cefb9441256240e9defb325a677c2,angel,,18-05-2015,20000.0
26104,/organization/data-minded-solutions,/funding-round/cfb7168604ffd8b6df14c195921b3f6e,angel,,05-06-2015,80000.0
26120,/organization/database-angel,/funding-round/363a962ccd27696e6965eeec198018a6,angel,,01-01-2000,
26123,/organization/databox,/funding-round/1a7fceaa1b0b62fd5c7d2031e9469f36,angel,,01-03-2013,400000.0
26245,/organization/dataresolve-technologies,/funding-round/1039ed920fefb8c5719bee67bd0906c6,angel,,06-01-2011,
26265,/organization/datasnap-io,/funding-round/79d3effab41ee2a4569f079f8cfc5415,angel,,22-09-2014,1250000.0
26304,/organization/date-check-pro,/funding-round/536de8c656b26c9c58c20c34a7cd1c79,angel,,01-05-2013,250000.0
26305,/organization/date-check-pro,/funding-round/5a1c44b33dd06ebf22c1dc9e1fe53683,angel,,01-05-2012,300000.0
26306,/organization/date-check-pro,/funding-round/aedaeed89b1b3ec494e350236d4e2750,angel,,01-08-2011,125000.0
26308,/organization/date-check-pro,/funding-round/c4a704c0083f86bffeb7c655cb36d8d4,angel,,01-10-2013,101500.0
26376,/organization/dax-asparna,/funding-round/269ac627ec67c57dc152937403a0bcec,angel,,01-01-2012,350000.0
26387,/organization/daychamp,/funding-round/1769eb9fb83677b928b686efa5c747f6,angel,,01-02-2015,
26394,/organization/dayima,/funding-round/1a050c050a7f47e4483a48aaa84edfba,angel,,01-06-2012,
26410,/organization/days-of-wonder,/funding-round/66dc26560623af5895723191192deef0,angel,,01-01-2003,600000.0
26418,/organization/db---corporate-social-platforms--db-csp-,/funding-round/35296593d20ea0160995da9711ac5566,angel,,01-03-2015,1000000.0
26449,/organization/dcmm--llc,/funding-round/6761dba0c8b76cf0e91a438b4d6a110d,angel,,25-02-2015,
26479,/organization/deal-co-op,/funding-round/702ed68ceea130d43a8a47b981848617,angel,,01-02-2011,500000.0
26484,/organization/deal-in-city,/funding-round/68408234b34ee581cf3925cc962fa7ec,angel,,10-10-2012,45000.0
26498,/organization/dealdash,/funding-round/4cf1bcaf02940e6dfc6f3ff8a1cf68a1,angel,,10-12-2011,1500000.0
26524,/organization/dealorer-com,/funding-round/5f44239feedd57f6593d02cf62ea9bd4,angel,,16-07-2014,
26525,/organization/dealorer-com,/funding-round/7311a70858c0443ae0161ff86dc07eb5,angel,,13-02-2015,
26532,/organization/dealsnear-me,/funding-round/69cc56b74bca3bdd018e8b5f9317c2d4,angel,,15-02-2010,35000.0
26544,/organization/dean-evans-associates,/funding-round/5e1ecb873849841a03ea133d34575b5c,angel,,01-01-2005,
26548,/organization/dearjane,/funding-round/5286996cef3c0dbcc2a1195248064bae,angel,,01-09-2013,60000.0
26550,/organization/dearmissj,/funding-round/ccd863c9dd795175d8ebb6f08b78a19b,angel,,18-02-2014,100000.0
26570,/organization/decade-worldwide,/funding-round/e5ae628528833721faf0c2a7ba982a31,angel,,31-12-2010,70000.0
26578,/organization/decawave,/funding-round/026b6fb3475c114973399f9dd187b0ca,angel,,01-04-2009,1324600.0
26583,/organization/decawave,/funding-round/a2bfefb1135eb293db158a1aa526202e,angel,,01-12-2009,2411840.0
26587,/organization/decawave,/funding-round/dcd94629f39c7aefde5c8c73ad371897,angel,,01-08-2008,2102490.0
26600,/organization/decimal-software-ltd,/funding-round/e5a6b260a651692beebd96777de90f22,angel,,01-06-2006,377833.0
26602,/organization/decimal-software-ltd,/funding-round/ff6de0386fdecb12afa8e929f7a125f7,angel,,01-06-2007,413223.0
26625,/organization/decisiondesk,/funding-round/5b9ca481306848fa9003e1856419916b,angel,,10-07-2010,300000.0
26646,/organization/decisive-bi,/funding-round/90a28740b8de148a507f9e7276154cbf,angel,,15-01-2011,
26652,/organization/decizium,/funding-round/144c6d479b550eb53384b426ae5942f8,angel,,01-01-2008,1500000.0
26661,/organization/decohunt,/funding-round/a76bfba423ca5ee9db52336a19cfb53f,angel,,16-12-2012,40000.0
26697,/organization/deeme-2,/funding-round/5f54fd3046732ea2acfdd1bbf3835391,angel,,01-06-2015,280000.0
26716,/organization/deep-glint,/funding-round/429087af8bbd8f038ec92b318fb3815a,angel,,01-06-2013,1000000.0
26747,/organization/deeprockdrive,/funding-round/87c02a5dd784d4d2b3483d11bc7670eb,angel,,01-01-2008,3000000.0
26829,/organization/delimedia,/funding-round/0216f764c1b8c4a7961046d328c68b41,angel,,31-01-2010,20854.0
26830,/organization/delimedia,/funding-round/599504289447ccf7a9cd2812f35e1f76,angel,,10-10-2010,41736.0
26831,/organization/delimedia,/funding-round/75ea0cafbc6ad441758c8a9b34596e38,angel,,31-12-2010,26562.0
26883,/organization/deliverychef-in,/funding-round/e4e871a49eea7ce211ba404331bcedeb,angel,,12-11-2013,
26930,/organization/delver-ltd,/funding-round/00c3a191e61f895a86efb71969970278,angel,,26-02-2014,169451.0
26991,/organization/demohour,/funding-round/235daf28cf10c0af9157d1528eeff3a4,angel,,01-08-2011,500000.0
27035,/organization/dentalink,/funding-round/bd9216acc7d38868b3bef4f66364b33b,angel,,01-10-2012,250000.0
27045,/organization/deontics,/funding-round/1d4de7560824d9d8a161988be88e43a8,angel,,28-08-2014,1159132.0
27058,/organization/depop,/funding-round/aa3a2f0a4c6dd88010914c81943ea780,angel,,01-04-2012,200340.0
27064,/organization/deporvillage,/funding-round/d9e58b010ff4c305cfecdd3304a15829,angel,,01-07-2011,507080.0
27124,/organization/describeme,/funding-round/269451908968f0b6a0aec72b831fd238,angel,,31-07-2013,50000.0
27155,/organization/designcrowd,/funding-round/df69865d30f883ef86e3d56732be62c1,angel,,01-10-2009,300000.0
27157,/organization/designer-material,/funding-round/779c22ef35676fb6c192b49ef03bae89,angel,,01-02-2013,
27161,/organization/designerpages,/funding-round/212347ba639730c42105a88cee0ffd18,angel,,31-12-2014,363858.0
27162,/organization/designerpages,/funding-round/3f2b2dbab296d9aff1fe353ece1e6754,angel,,15-05-2015,230683.0
27163,/organization/designerpages,/funding-round/5ff06c56f760cb4476dbedd328bb3556,angel,,31-12-2012,695942.0
27164,/organization/designerpages,/funding-round/64960ee5d4d02bd19f4863f1633eff47,angel,,20-12-2013,145000.0
27165,/organization/designerpages,/funding-round/99678e6b1e43eaa987298f7d79bdc878,angel,,15-05-2009,1162500.0
27166,/organization/designerpages,/funding-round/b48a9e1208b867328f977aeb304070f3,angel,,15-10-2011,624999.0
27167,/organization/designerpages,/funding-round/c085ff0696b12103f2d7347f6d901ca6,angel,,01-04-2013,383352.0
27168,/organization/designerpages,/funding-round/c7013db1f7f361728c814d9dec9933b1,angel,,15-03-2010,359998.0
27185,/organization/designmynight,/funding-round/85a17ab0b364dab6fbba7fdb21548f6d,angel,,15-01-2014,378812.0
27235,/organization/desrueda-com,/funding-round/c97cd7ee3050d0595fedbcf64692f677,angel,,01-06-2015,40000.0
27295,/organization/deviine-llc,/funding-round/f2195488a67e9214fb9393f80fa1d78a,angel,,21-01-2015,2000.0
27298,/organization/devolia,/funding-round/e189a8bdbc086c42187229dd83c020ae,angel,,13-05-2007,
27304,/organization/devshop,/funding-round/67b6bffdf2972e3ce172ff619f9b3738,angel,,01-01-2005,280000.0
27348,/organization/deyapa,/funding-round/7188526feabb553a1a101f04d0178bc2,angel,,15-03-2011,50000.0
27349,/organization/deyor-rooms,/funding-round/4ea661fd16e7147d315fea0c5eef1c9c,angel,,03-11-2015,500000.0
27353,/organization/dezignable,/funding-round/8534cef9eb80edf49a64c89fbb6d1d7f,angel,,15-07-2015,125000.0
27355,/organization/dezyre,/funding-round/1de27558b5c56f68ad0d442437015eb1,angel,,09-03-2014,100000.0
27391,/organization/dhgate,/funding-round/7a1d021b305f982ea202455577155456,angel,,01-01-2006,
27421,/organization/diagnose-me,/funding-round/b7dfb4d3a639d89446d4254449affbe0,angel,,01-06-2013,455298.0
27423,/organization/diagnosia,/funding-round/40009ca14d52d23e956b310aed153698,angel,,01-11-2011,350000.0
27424,/organization/diagnosia,/funding-round/9852a12dc7f9d3d571c40855389378c9,angel,,09-10-2013,1350000.0
27456,/organization/dialog-solutions,/funding-round/af8b8bcd6b036c329c6eec65991c029b,angel,,16-06-2011,704400.0
27504,/organization/diarize,/funding-round/5dc7543498dd5fab3734f2a660f4cbca,angel,,01-06-2012,50000.0
27507,/organization/diarymonitor,/funding-round/6924d58458457a2526c9664c8415fee9,angel,,01-06-2014,817895.0
27524,/organization/dibsie,/funding-round/56698c7be3a0d48e37b1ec81e4a86b7b,angel,,01-02-2011,450000.0
27558,/organization/diditz,/funding-round/0854984ec90cf2bcac02ec877cfa7a5d,angel,,01-01-2009,
27564,/organization/diffbot,/funding-round/121746403935f74fd4434e8730c457ec,angel,,31-05-2012,2000000.0
27617,/organization/digifabster,/funding-round/5ee5b65ec63219a2fa8ba7518544ff0f,angel,,15-12-2014,220000.0
27644,/organization/digiserved,/funding-round/13230ba0089a255a5eb9f37e4e8c1962,angel,,15-01-2015,152499.0
27698,/organization/digital-envoy,/funding-round/f12a8094078ad81b8eefd0dea43fdc6d,angel,,07-03-2000,1200000.0
27701,/organization/digital-folio,/funding-round/4d8cd325c7c5cae7cfb0208a87379a7e,angel,,02-11-2011,1200000.0
27794,/organization/digital-union,/funding-round/f652914a2688989fbc5e8706900a61e1,angel,,31-03-2008,1700000.0
27801,/organization/digital2go-media-networks,/funding-round/fddbf2ecac6e810de7bbb2dec80043a0,angel,,01-08-2014,600000.0
27807,/organization/digitalcade,/funding-round/a893b5f62246717d99a0e6062eabd821,angel,,27-10-2014,100000.0
27858,/organization/digitour-media,/funding-round/c88d414d42aa24bb9dffb33015531805,angel,,20-04-2011,200000.0
27860,/organization/digitrad-communications,/funding-round/f5e8fed765cce9c621d9d92749ff6499,angel,,01-01-2005,2500000.0
27881,/organization/dijipop,/funding-round/38bdb046e6d83f760d5f94316e49b5fd,angel,,06-12-2010,1000000.0
27940,/organization/dingit-tv,/funding-round/99bfc7bba96e0464a4fd478cc4acf317,angel,,01-07-2015,700000.0
27941,/organization/dinglepharb,/funding-round/105baba341eb7ba5adabc0738620dc65,angel,,01-06-2009,400000.0
27953,/organization/dinnertime,/funding-round/6e000e007a75745ce5e2575a285987a9,angel,,01-11-2014,850000.0
27959,/organization/dinsmore-steele,/funding-round/e7b4110c150949025302d14f81c80563,angel,,01-10-2011,250000.0
27976,/organization/dipity,/funding-round/2f43cdd89277f1c9780adf806b54f415,angel,,01-09-2007,900000.0
27978,/organization/diplomiya,/funding-round/91a99d026588db5f0b8e8f1c1f651f50,angel,,09-02-2015,100000.0
28049,/organization/disco-volante,/funding-round/5e76dc8b70f667907282b6f787d0906e,angel,,01-07-2011,289760.0
28064,/organization/discourse-analytics,/funding-round/90965f3b73219c5b24dd34b76b68f21f,angel,,01-02-2013,825000.0
28093,/organization/dishco,/funding-round/3570689c76cb8e09f62b069915e4d3ee,angel,,21-09-2015,
28096,/organization/diskonhunter-com,/funding-round/2f797e49f85141f8f2998b7bb85aa26e,angel,,01-08-2011,100000.0
28109,/organization/dispatchr,/funding-round/0a755b7182b0b2ebb3c2aeb1eac96df1,angel,,01-11-2014,
28135,/organization/disrupt-,/funding-round/7177c4de8d0d7685f0508f931f3e700b,angel,,01-10-2014,8733.0
28208,/organization/diviac,/funding-round/9b4a427f69ba54e27c8e779f6b7a15b5,angel,,02-02-2015,1000000.0
28254,/organization/dixero,/funding-round/815734173184d89fa9f767f8a33f0270,angel,,01-05-2008,1500000.0
28265,/organization/diyseo,/funding-round/35d328c7fb035c6337685c1087efbd70,angel,,06-04-2010,1000000.0
28266,/organization/diyseo,/funding-round/382a85200fafb81af766ccfc6d2372d7,angel,,20-05-2009,500000.0
28296,/organization/dmetrics,/funding-round/49c90315fd7f820990191528797c3990,angel,,01-01-2011,2300000.0
28347,/organization/do-it-in-person,/funding-round/0cf9ab8d256bda986e6c4d27f225ac29,angel,,01-05-2011,
28349,/organization/doapp,/funding-round/55e505d510e4417d3baf4003044d88d3,angel,,01-12-2007,
28373,/organization/docebo,/funding-round/7265efb870c7da039f98e26a32ae006f,angel,,30-07-2006,189960.0
28374,/organization/docforyou,/funding-round/360d9891b2617d1a903530af8c12aec6,angel,,05-11-2013,270191.0
28430,/organization/doctoratwork-com,/funding-round/4914c386a878b688b64a12ed0fa99a6c,angel,,01-03-2011,500000.0
28431,/organization/doctoratwork-com,/funding-round/d281c657ee806c46bbe54634c411e7b2,angel,,01-07-2010,300000.0
28438,/organization/doctoriya,/funding-round/d2b67d3158142622183e5ac0df1531d4,angel,,02-02-2015,100000.0
28499,/organization/dogeo,/funding-round/ffc62df8677489315b5671d44215abf0,angel,,16-05-2013,1500000.0
28509,/organization/dogster,/funding-round/7af3fdee53d6dee0cac2acbe653802e6,angel,,01-09-2006,1000000.0
28510,/organization/dogtimemedia,/funding-round/c38f736ade7273efc0976f204728f73b,angel,,01-09-2007,1000000.0
28548,/organization/domain-apps,/funding-round/cd4478c56b432a9706d03fb6cca8eeff,angel,,01-04-2008,230000.0
28549,/organization/domain-developers-fund,/funding-round/7a22cac5f0d74097f71d38002b101fa3,angel,,01-08-2009,120000.0
28584,/organization/domino-data-lab,/funding-round/e1c2d691dbcec7c752f2f26a3951ac55,angel,,15-04-2015,100000.0
28594,/organization/domo,/funding-round/c3e6d2e0fa01f1b9ddeb80272da42cbc,angel,,19-05-2011,10000000.0
28598,/organization/domo-safety,/funding-round/83ec6ba61b9efdb677ea16af9bf17080,angel,,01-11-2012,644016.0
28612,/organization/donanza,/funding-round/46d07d1582f4af5c668650686d25ed1f,angel,,01-01-2008,
28613,/organization/donanza,/funding-round/7d61de6e090a166a97b5e8dfad5913d3,angel,,28-06-2011,1000000.0
28620,/organization/donde,/funding-round/87bc5fc2a5ced459a05ba21d71f02799,angel,,30-07-2013,165000.0
28632,/organization/donever-campus-love,/funding-round/cec8d02f4552bbac7f913ed76e9c75a4,angel,,01-10-2012,31813.0
28637,/organization/donordonut,/funding-round/57a2ba07d81f4a8a9dcd5352f5f18295,angel,,01-09-2012,27500.0
28645,/organization/dontknow,/funding-round/4a75d0ee359bdcfcfbc9cc8cc240428b,angel,,31-07-2013,597353.0
28657,/organization/doochoo,/funding-round/622103f76876a3bfa518a55dd671463a,angel,,01-08-2012,535000.0
28661,/organization/doodle-ly,/funding-round/1618edd7705acd320c7ac1980082cffc,angel,,01-01-2011,
28666,/organization/doomlaser,/funding-round/688ec47b572a4a40e5265a2ee6b3df2f,angel,,24-04-2015,5000.0
28674,/organization/doordash,/funding-round/3a6554907870b5981ced443696922b49,angel,,30-09-2013,2400000.0
28677,/organization/doorman,/funding-round/04c771105aa2ffe756c169abce43bf30,angel,,03-11-2013,
28687,/organization/doostang,/funding-round/263a71776eb94690d53d5a5839e08fd3,angel,,01-02-2007,1000000.0
28694,/organization/dopay,/funding-round/8b45614704242645d2d2f209a5bb76cd,angel,,01-08-2014,1675551.0
28702,/organization/dopplr,/funding-round/23c788ea7a8bf22f20b6cbbc03308c66,angel,,14-09-2008,
28703,/organization/dopplr,/funding-round/263262f62831481114f8fd41dc0a3244,angel,,01-01-2007,
28715,/organization/dormzy,/funding-round/749f36a8de03c02a4d7da64cf2600fcf,angel,,01-05-2010,250000.0
28717,/organization/dorsata-inc,/funding-round/8a7bf964f4e3c2a3d11bab2f0a1cc4ee,angel,,10-12-2014,645000.0
28740,/organization/dotalign,/funding-round/bf8254cf050f49fe304969c09cfda2bb,angel,,04-02-2015,1600000.0
28743,/organization/dotblu,/funding-round/012be36d8193dad0d59a848f4e1aff9b,angel,,01-01-2007,250000.0
28748,/organization/dotcloud,/funding-round/a30cd95f8bb587acc00c963c52959846,angel,,28-02-2011,800000.0
28764,/organization/dotpad,/funding-round/1282a9a00f26dd61c7207c5c6c52c81a,angel,,01-05-2010,250000.0
28772,/organization/dotsyntax,/funding-round/e3910c6116a5e7ac6dde9b268d4420e1,angel,,01-01-2006,500000.0
28778,/organization/double,/funding-round/cc6e35732e547b5860ac7bb780b40f0c,angel,,24-07-2015,116995.0
28818,/organization/doubloon,/funding-round/d673c96e9589df014374a0cc3dc83c55,angel,,08-05-2010,
28825,/organization/douguo,/funding-round/6d8ad6a2b5ff16de684d37bd4bdc1c55,angel,,01-06-2011,1542416.0
28828,/organization/doujiao,/funding-round/3d0fc3a7048bd111b65348dbf7402a44,angel,,01-07-2012,4000000.0
28911,/organization/draftstreet,/funding-round/6b8f73378afdb36fca7e91b9fe3b4acf,angel,,01-02-2012,2600000.0
